Timestamp,Open,High,Low,Close,Volume,Ticker,return,rolling_mean_20,rolling_volatility_20,high_low_spread,momentum,volume_change,price_range_ratio,volume_zscore,return_zscore
9/23/2024,242.6100006,250,241.9199982,250,86927200,TSLA,0.049317943,223.2080002,0.036470397,8.080001831,11.75,1.121131139,0.032320007,0.508061348,1.161080493
9/24/2024,254.0800018,257.1900024,249.0500031,254.2700043,88491000,TSLA,0.017080017,225.2610001,0.035327031,8.13999939,4.270004272,1.120213614,0.032013211,0.524101271,0.216253027
9/25/2024,252.5399933,257.0499878,252.2799988,257.019989,65034300,TSLA,0.010815215,227.6514992,0.034697811,4.769989014,2.749984741,0.822122131,0.018558825,-0.780789255,-0.002998107
9/26/2024,260.6000061,261.75,251.5299988,254.2200012,67142200,TSLA,-0.010894047,230.0749992,0.034485028,10.22000122,-2.799987793,0.847148676,0.040201405,-0.676731105,-0.640727591
9/27/2024,257.3800049,260.7000122,254.1199951,260.4599915,70988100,TSLA,0.024545631,232.7839989,0.034545668,6.58001709,6.239990234,0.89079579,0.025263063,-0.495274806,0.354478128
9/30/2024,259.0400085,264.8599854,255.7700043,261.6300049,80705700,TSLA,0.004492104,235.1599991,0.034044307,9.089981079,1.170013428,1.001840799,0.034743649,0.008648579,-0.180192882
10-01-2024,262.6700134,263.980011,248.5299988,258.019989,87397600,TSLA,-0.013798172,237.5309982,0.033940686,15.45001221,-3.610015869,1.077764177,0.059879129,0.36691697,-0.723455638
10-02-2024,247.5500031,251.1600037,241.5,249.0200043,93983900,TSLA,-0.034880959,239.0114983,0.034572735,9.660003662,-8.999984741,1.149535059,0.038792079,0.701601475,-1.209093717
10-03-2024,244.4799957,249.7899933,237.8099976,240.6600037,80729200,TSLA,-0.033571603,239.5359985,0.034208735,11.97999573,-8.36000061,1.011303271,0.049779754,0.060102973,-1.062936456
10-04-2024,246.6900024,250.9600067,244.5800018,250.0800018,86573200,TSLA,0.03914235,241.5034988,0.028265346,6.380004883,9.419998169,1.102187546,0.025511856,0.6138562,1.067461105
10-07-2024,249,249.8300018,240.6999969,240.8300018,68113300,TSLA,-0.036988164,242.7314987,0.029728306,9.130004883,-9.25,0.866799834,0.037910579,-0.802281008,-1.439519224
10-08-2024,243.5599976,246.2100067,240.5599976,244.5,56303200,TSLA,0.015238958,243.6479988,0.028318152,5.650009155,3.669998169,0.726954402,0.023108422,-1.514486794,0.387013602
10-09-2024,243.8200073,247.4299927,239.5099945,241.0500031,66289500,TSLA,-0.014110417,244.2939987,0.028589143,7.919998169,-3.449996948,0.865535517,0.032856246,-0.730404483,-0.603412274
10-10-2024,241.8099976,242.7899933,232.3399963,238.7700043,83087100,TSLA,-0.009458613,244.7419991,0.028705579,10.44999695,-2.279998779,1.076990809,0.043765954,0.420490108,-0.409610137
10-11-2024,220.1300049,223.3399963,214.3800049,217.8000031,142628900,TSLA,-0.087825107,244.1174995,0.035074633,8.959991455,-20.97000122,1.754285151,0.04113862,3.102712443,-2.441334205
10/14/2024,220.1300049,221.9100037,213.7400055,219.1600037,86291900,TSLA,0.006244264,243.7364998,0.034982961,8.169998169,1.36000061,1.040895597,0.037278692,0.180968633,0.210564642
10/15/2024,220.0099945,224.2599945,217.1199951,219.5700073,62988800,TSLA,0.001870796,243.3215004,0.034962931,7.13999939,0.410003662,0.761534923,0.0325181,-1.042317944,0.08979475
10/16/2024,221.3999939,222.8200073,218.9299927,221.3300018,49632800,TSLA,0.008015642,243.0280006,0.035021142,3.890014648,1.759994507,0.610534002,0.017575632,-1.559073818,0.249464679
10/17/2024,221.5899963,222.0800018,217.8999939,220.8899994,50791800,TSLA,-0.001987993,241.8765007,0.030346056,4.180007935,-0.440002441,0.645393699,0.018923482,-1.345521798,0.082774544
10/18/2024,220.7100067,222.2799988,219.2299957,220.6999969,49611900,TSLA,-0.000860168,240.9990005,0.030029442,3.050003052,-0.190002441,0.651198035,0.013819679,-1.260494846,0.083932578
10/21/2024,218.8999939,220.4799957,215.7299957,218.8500061,47329000,TSLA,-0.008382378,239.4415009,0.027352469,4.75,-1.849990845,0.637808405,0.021704363,-1.229213049,-0.077387748
10/22/2024,217.3099976,218.2200012,215.2599945,217.9700012,43268700,TSLA,-0.004021041,237.6265007,0.026806077,2.960006714,-0.880004883,0.6014173,0.013579881,-1.266901455,0.123093133
10/23/2024,217.1300049,218.7200012,212.1100006,213.6499939,80938900,TSLA,-0.019819275,235.4580009,0.0265896,6.61000061,-4.320007324,1.112718439,0.030938454,0.361856716,-0.412449418
10/24/2024,244.6799927,262.1199951,242.6499939,260.480011,204491900,TSLA,0.219190351,235.7710014,0.05748479,19.47000122,46.83001709,2.56875911,0.074746623,3.367002207,3.766884084
10/25/2024,256.0100098,269.4899902,255.3200073,269.1900024,161611900,TSLA,0.033438234,236.207502,0.057697045,14.16998291,8.709991455,1.920785096,0.052639336,1.876725337,0.525881233
10/28/2024,270,273.5400085,262.2399902,262.5100098,107653600,TSLA,-0.024815159,236.2515022,0.058030933,11.30001831,-6.679992676,1.259314772,0.043046047,0.5328557,-0.455726536
10/29/2024,264.5100098,264.980011,255.5099945,259.519989,80521800,TSLA,-0.011390121,236.3265022,0.057999725,9.470016479,-2.990020752,0.945734638,0.036490509,-0.111027878,-0.226580396
10/30/2024,258.0400085,263.3500061,255.8200073,257.5499878,53993600,TSLA,-0.007590942,236.7530014,0.057410572,7.529998779,-1.970001221,0.649409959,0.029237038,-0.691979972,-0.186497406
10/31/2024,257.9899902,259.75,249.25,249.8500061,66575300,TSLA,-0.029897038,237.2125015,0.057292742,10.5,-7.699981689,0.807611052,0.042025214,-0.375061212,-0.579423243
11-01-2024,252.0399933,254,246.6300049,248.9799957,57544800,TSLA,-0.003482131,237.1575012,0.056678764,7.369995117,-0.870010376,0.710574947,0.029600752,-0.549783413,-0.082052169
11-04-2024,244.5599976,248.8999939,238.8800049,242.8399963,68802400,TSLA,-0.024660613,237.2580009,0.056307791,10.01998901,-6.13999939,0.849224782,0.041261692,-0.286601815,-0.469659267
11-05-2024,247.3399963,255.2799988,246.2100067,251.4400024,69282500,TSLA,0.03541429,237.6050011,0.056740569,9.069992065,8.600006104,0.848355186,0.036072192,-0.292611995,0.574908951
11-06-2024,284.6700134,289.5899963,275.6199951,288.5299988,165228700,TSLA,0.147510324,239.9790009,0.065099706,13.97000122,37.08999634,1.907648335,0.048417847,1.707174868,2.098867503
11-07-2024,288.8900146,299.75,285.519989,296.9100037,117309200,TSLA,0.029043791,242.8860008,0.065036029,14.23001099,8.380004883,1.32815518,0.047927018,0.622716548,0.249769313
11-08-2024,299.1400146,328.7099915,297.6600037,321.2200012,204782800,TSLA,0.081876654,248.0570007,0.062226381,31.04998779,24.30999756,2.23971282,0.096662685,2.175443904,0.973731375
11-11-2024,346.2999878,358.6400146,336,350,210521600,TSLA,0.089595911,254.5990005,0.063933819,22.64001465,28.77999878,2.156009426,0.064685756,1.930363618,1.003278956
11-12-2024,342.7399902,345.8399963,323.3099976,328.4899902,155726000,TSLA,-0.061457171,260.0449997,0.066672727,22.52999878,-21.51000977,1.522531662,0.068586561,0.901969082,-1.256034265
11/13/2024,335.8500061,344.6000061,322.5,330.2399902,125405600,TSLA,0.005327407,265.4904991,0.066705711,22.1000061,1.75,1.182295398,0.066921048,0.332680111,-0.252215874
11/14/2024,327.6900024,329.980011,310.3699951,311.1799927,120726100,TSLA,-0.057715595,270.0049988,0.0688951,19.61001587,-19.05999756,1.10185416,0.063018241,0.196794743,-1.118814852
11/15/2024,310.5700073,324.6799927,309.2200012,320.7200012,114440300,TSLA,0.030657525,275.005999,0.068768468,15.45999146,9.540008545,1.014472102,0.048204014,0.02972345,0.141291126
11/18/2024,340.730011,348.5499878,330.0100098,338.7399902,126085600,TSLA,0.056186047,281.0004982,0.068834974,18.53997803,18.01998901,1.080003339,0.05473218,0.177014245,0.465119289
11/19/2024,335.7600098,347.3800049,332.75,346,88852500,TSLA,0.021432396,287.4019981,0.068520918,14.63000488,7.260009766,0.746504372,0.042283251,-0.599217176,-0.058520055
11/20/2024,345,346.6000061,334.2999878,342.0299988,66340700,TSLA,-0.011473992,293.8209984,0.068255684,12.30001831,-3.970001221,0.560808039,0.035961811,-1.018007734,-0.546965444
11/21/2024,343.8099976,347.9899902,335.2799988,339.6400146,58011700,TSLA,-0.006987645,297.7789986,0.051125349,12.70999146,-2.389984131,0.522765283,0.037421949,-1.092850509,-0.421283251
11/22/2024,341.0899963,361.5299988,337.7000122,352.5599976,89140700,TSLA,0.038040226,301.9474983,0.05122509,23.82998657,12.91998291,0.830395555,0.067591294,-0.386011405,0.454064946
11/25/2024,360.1400146,361.9299927,338.2000122,338.5899963,95890900,TSLA,-0.039624465,305.7514977,0.051929766,23.72998047,-13.97000122,0.898198506,0.070084706,-0.230087902,-1.033409393
11/26/2024,341,346.9599915,335.6600037,338.230011,62295900,TSLA,-0.00106319,309.6869987,0.051714494,11.29998779,-0.359985352,0.588541977,0.033409181,-0.908494823,-0.302038711
11/27/2024,341.7999878,342.5499878,326.5899963,332.8900146,57896400,TSLA,-0.015788062,313.4540001,0.051931288,15.95999146,-5.339996338,0.545971051,0.047943737,-1.008858016,-0.576430834
11/29/2024,336.0799866,345.4500122,334.6499939,345.1600037,37167600,TSLA,0.036858988,318.2195,0.051089956,10.80001831,12.26998901,0.355423887,0.031289889,-1.363741748,0.379222346
12-02-2024,352.3800049,360,351.1499939,357.0899963,77986500,TSLA,0.034563659,323.625,0.050976367,8.850006104,11.92999268,0.738545695,0.024783685,-0.567982972,0.297722956
12-03-2024,351.7999878,355.6900024,348.2000122,351.4200134,58267200,TSLA,-0.015878302,329.0540009,0.050613502,7.489990234,-5.66998291,0.554566962,0.021313499,-0.953523278,-0.705429195
12-04-2024,353,358.1000061,348.6000061,357.9299927,50810900,TSLA,0.018524782,334.3785004,0.050480449,9.5,6.509979248,0.487889189,0.026541503,-1.067593326,-0.009046715
12-05-2024,359.8699951,375.4299927,359.5,369.4899902,81403600,TSLA,0.032296812,338.4264999,0.040659797,15.92999268,11.55999756,0.814418044,0.043113462,-0.386111427,0.469161784
12-06-2024,377.4200134,389.4899902,370.7999878,389.2200012,81455800,TSLA,0.053397958,343.0419998,0.041514324,18.69000244,19.73001099,0.829823263,0.048019121,-0.347802722,0.938458262
12-09-2024,397.6099854,404.7999878,378.0100098,389.7900085,96359200,TSLA,0.001464486,346.4705002,0.038417689,26.78997803,0.570007324,1.039033747,0.068729258,0.088378836,-0.233054171
12-10-2024,392.6799927,409.730011,390.8500061,400.9899902,97563600,TSLA,0.028733373,349.0199997,0.033968672,18.88000488,11.19998169,1.120244562,0.047083482,0.346165688,0.628773799
12-11-2024,409.7000122,424.8800049,402.3800049,424.769989,104287600,TSLA,0.059303223,353.8339996,0.031749944,22.5,23.77999878,1.233889206,0.052969844,0.760392453,1.445370797
12-12-2024,424.8399963,429.2999878,415,418.1000061,87752200,TSLA,-0.015702576,358.2270004,0.032373915,14.29998779,-6.66998291,1.061902846,0.034202314,0.211552528,-0.866866367
12/13/2024,420,436.2999878,415.7099915,436.230011,89000200,TSLA,0.043362843,364.4795013,0.028518528,20.58999634,18.13000488,1.098083903,0.047199862,0.352774653,0.909851948
12/16/2024,441.0899963,463.1900024,436.1499939,463.019989,114083800,TSLA,0.061412506,371.5945007,0.03005778,27.04000854,26.78997803,1.407874828,0.058399225,1.468468851,1.412597745
12/17/2024,475.8999939,483.9899902,457.5100098,479.8599854,131223000,TSLA,0.036369912,378.6505005,0.029076438,26.47998047,16.83999634,1.614267525,0.055182723,2.164365277,0.633081858
12/18/2024,466.5,488.5400085,427.0100098,440.1300049,149340800,TSLA,-0.082794944,383.3570007,0.036749599,61.52999878,-39.72998047,1.771247368,0.1397996,2.353582856,-2.599911992
12/19/2024,451.8800049,456.3599854,420.019989,436.1700134,118566100,TSLA,-0.008997322,388.0640015,0.036667755,36.33999634,-3.959991455,1.364001699,0.083316127,1.118029721,-0.596489617
12/20/2024,425.5100098,447.0799866,417.6400146,421.0599976,132216200,TSLA,-0.034642491,392.1350006,0.03795502,29.43997192,-15.11001587,1.458769812,0.06991871,1.425876993,-1.21550092
12/23/2024,431,434.5100098,415.4100037,430.6000061,72698100,TSLA,0.022657124,396.037001,0.037542329,19.1000061,9.540008545,0.809435977,0.044356725,-0.581429239,0.317892054
12/24/2024,435.8999939,462.7799988,435.1400146,462.2799988,59551800,TSLA,0.073571742,402.2215012,0.038081351,27.63998413,31.67999268,0.676753262,0.059790569,-0.94330014,1.501764392
12/26/2024,465.1600037,465.3299866,451.019989,454.1300049,76366400,TSLA,-0.017629995,408.0165009,0.038656634,14.30999756,-8.149993896,0.860952978,0.031510795,-0.415497659,-0.8584343
12/27/2024,449.519989,450,426.5,431.6600037,82666800,TSLA,-0.049479226,412.9550003,0.04077062,23.5,-22.47000122,0.919149413,0.054440995,-0.252175881,-1.55378688
12/30/2024,419.3999939,427,415.75,417.4100037,64941000,TSLA,-0.033012093,416.5675003,0.041680433,11.25,-14.25,0.711081844,0.026951918,-0.986253042,-1.040972056
12/31/2024,423.7900085,427.9299927,402.5400085,403.8399963,76825100,TSLA,-0.032510019,418.9050003,0.042325273,25.38998413,-13.57000732,0.841743914,0.062871396,-0.539241214,-0.934014281
01-02-2025,390.1000061,392.730011,373.0400085,379.2799988,109710700,TSLA,-0.060816159,420.2979996,0.04472948,19.69000244,-24.55999756,1.169110842,0.05191416,0.612601284,-1.466407739
01-03-2025,381.480011,411.8800049,379.4500122,410.4400024,95423300,TSLA,0.082155673,422.9235001,0.047908908,32.42999268,31.16000366,0.993250202,0.079012748,-0.027196528,1.548743955
01-06-2025,423.2000122,426.4299927,401.7000122,411.0499878,85516500,TSLA,0.001486174,425.0014999,0.047579291,24.72998047,0.609985352,0.888230167,0.060162951,-0.453511863,-0.103623555
01-07-2025,405.8299866,414.3299866,390,394.3599854,75699500,TSLA,-0.04060334,425.2584991,0.047336303,24.32998657,-16.69000244,0.788621933,0.061694866,-0.847147937,-0.894023861
01-08-2025,392.9500122,402.5,387.3999939,394.9400024,73038800,TSLA,0.001470781,425.5159988,0.047336302,15.1000061,0.58001709,0.770259927,0.038233671,-0.889405483,-0.005196403
01-10-2025,391.3999939,399.2799988,377.2900085,394.7399902,62287300,TSLA,-0.000506437,425.2034988,0.046907569,21.98999023,-0.200012207,0.669325818,0.055707531,-1.205156778,-0.016227781
1/13/2025,383.2099915,403.7900085,380.0700073,403.3099976,67580500,TSLA,0.021710512,424.1304993,0.045136663,23.72000122,8.570007324,0.740816013,0.058813323,-0.909399898,0.516993885
1/14/2025,414.3399963,422.6400146,394.5400085,396.3599854,84565000,TSLA,-0.017232432,423.0434982,0.045163065,28.1000061,-6.950012207,0.928621954,0.070895164,-0.249698165,-0.343888812
1/15/2025,409.8999939,429.7999878,405.6600037,428.2200012,81375500,TSLA,0.080381514,422.6429977,0.047789364,24.13998413,31.86001587,0.897354225,0.056372855,-0.356379084,1.678866046
1/16/2025,423.4899902,424,409.1300049,413.8200073,68335200,TSLA,-0.03362756,420.1829987,0.046071318,14.86999512,-14.3999939,0.773054281,0.035933485,-0.77263066,-0.630004359
